generation,train_best,train_median,train_worst,val_best,gen_time_s,total_time_s,dm_active
405,57922.15,57922.15,-87595.42,1463.70,6.79,3425.54,1
406,57922.15,57922.15,-87151.68,1463.70,6.75,3432.48,1
407,57922.15,57922.15,-86258.79,1463.70,6.77,3439.45,1
408,57922.15,57922.15,-87789.09,1463.70,6.91,3446.56,1
409,57922.15,57922.15,-88831.93,1463.70,7.17,3453.94,1
410,57922.15,57922.15,-88467.48,1474.26,6.96,3461.10,1
411,57922.15,57922.15,-88495.10,1463.70,7.12,3468.42,1
412,57922.15,57922.15,-85935.20,1463.70,7.09,3475.71,1
413,57922.15,57922.15,-87650.36,1474.25,7.09,3483.00,1
414,57922.15,57922.15,-87224.55,1463.70,7.15,3490.35,1
415,57922.15,57922.15,-86426.16,1463.70,7.24,3497.78,1
416,57922.15,57922.15,-87092.76,1463.70,7.26,3505.24,1
417,57922.15,57922.15,-89331.48,1474.25,7.30,3512.74,1
418,57922.15,57922.15,-84943.94,1463.70,7.32,3520.25,1
419,57922.15,57922.15,-87837.65,1463.70,7.33,3527.79,1
420,57922.15,57922.15,-89636.36,1463.70,7.23,3535.21,1
421,57922.15,57922.15,-86115.64,1463.70,7.14,3542.55,1
422,57922.15,57922.15,-86459.55,1463.70,7.31,3550.06,1
423,57922.15,57922.15,-84574.21,1474.25,7.04,3557.29,1
424,57922.15,57922.15,-87241.45,1463.70,6.89,3564.38,1
425,57922.15,57922.15,-86452.67,1463.70,6.87,3571.45,1
426,57922.15,57922.15,-86183.25,1463.70,6.83,3578.48,1
427,57922.15,57922.15,-87383.70,1463.70,6.81,3585.49,1
428,57922.15,57922.15,-88305.68,1463.70,6.82,3592.50,1
429,57922.15,57922.15,-87930.25,1463.70,6.92,3599.62,1
430,57922.15,57922.15,-86717.94,1463.70,6.86,3606.68,1
431,57922.15,57922.15,-89198.54,1463.70,6.84,3613.72,1
432,57922.15,57922.15,-87383.82,1474.25,6.84,3620.76,1
433,57922.15,57922.15,-85873.41,1463.70,7.02,3627.98,1
434,57922.15,57922.15,-85447.02,1463.70,6.92,3635.09,1
435,57922.15,57922.15,-88548.65,1463.70,6.83,3642.12,1
436,57922.15,57922.15,-86232.75,1463.70,6.83,3649.16,1
437,57922.15,57922.15,-87917.60,1463.70,6.83,3656.18,1
438,57922.15,57922.15,-86608.97,1463.70,6.81,3663.18,1
439,57922.15,57922.15,-87211.87,1474.25,6.85,3670.23,1
440,57922.15,57922.15,-88054.59,1474.25,6.83,3677.26,1
441,57922.15,57922.15,-88199.16,1474.25,6.87,3684.33,1
442,57922.15,57922.15,-88559.23,1463.70,6.89,3691.42,1
443,57922.15,57922.15,-87091.64,1474.25,6.87,3698.49,1
444,57922.15,57922.15,-86588.42,1463.70,6.86,3705.55,1
445,57922.15,57922.15,-87339.24,1463.70,6.88,3712.63,1
446,57922.15,57922.15,-86967.12,1474.26,6.85,3719.68,1
447,57922.15,57922.15,-85839.82,1463.70,6.90,3726.77,1
448,57922.15,57922.15,-86864.88,1474.25,6.90,3733.87,1
449,57922.15,57922.15,-87701.97,1463.70,6.85,3740.93,1
450,57922.15,57922.15,-85898.16,1463.70,6.85,3747.97,1
451,57922.15,57922.15,-87457.02,1463.70,6.86,3755.04,1
452,57922.15,57922.15,-87378.45,1463.70,6.87,3762.11,1
453,57922.15,57922.15,-88003.61,1463.70,6.88,3769.19,1
454,57922.15,57922.15,-87336.40,1463.70,6.89,3776.28,1
455,57922.15,57922.15,-87911.91,1463.70,6.86,3783.34,1
456,57922.15,57922.15,-88923.54,1463.70,6.90,3790.44,1
457,57922.15,57922.15,-86171.46,1463.70,6.85,3797.49,1
458,57922.15,57922.15,-84937.60,1474.25,6.89,3804.59,1
459,57922.15,57922.15,-87707.82,1463.70,6.86,3811.64,1
460,57922.15,57922.15,-87285.94,1463.70,7.04,3818.88,1
461,57922.15,57922.15,-87647.79,1474.25,6.84,3825.92,1
462,57922.15,57922.15,-85711.36,1463.70,6.85,3832.98,1
463,57922.15,57922.15,-88443.45,1463.70,7.00,3840.18,1
464,57922.15,57922.15,-87236.55,1474.25,7.04,3847.43,1
465,57922.15,57922.15,-87906.23,1474.25,6.82,3854.44,1
466,57922.15,57922.15,-87749.57,1474.25,6.99,3861.63,1
467,57922.15,57922.15,-86129.48,1463.70,6.85,3868.68,1
468,57922.15,57922.15,-87486.18,1463.70,6.85,3875.73,1
469,57922.15,57922.15,-86544.99,1474.25,6.82,3882.75,1
470,57922.15,57922.15,-86279.61,1463.70,6.84,3889.79,1
471,57922.15,57922.15,-85546.02,1463.70,6.86,3896.85,1
472,57922.15,57922.15,-87864.30,1463.70,6.86,3903.91,1
473,57922.15,57922.15,-88078.88,1474.25,6.93,3911.04,1
474,57922.15,57922.15,-86824.27,1474.25,6.92,3918.16,1
475,57922.15,57922.15,-88292.80,1474.25,6.82,3925.18,1
476,57922.15,57922.15,-87735.63,1463.70,7.11,3932.48,1
477,57922.15,57922.15,-87547.98,1463.70,6.81,3939.49,1
478,57922.15,57922.15,-87646.12,1463.70,6.81,3946.50,1
479,57922.15,57922.15,-86498.62,1463.70,6.79,3953.49,1
480,57922.15,57922.15,-85089.17,1463.70,6.82,3960.52,1
481,57922.15,57922.15,-87007.20,1474.25,6.83,3967.55,1
482,57922.15,57922.15,-88582.08,1463.70,6.82,3974.57,1
483,57922.15,57922.15,-87278.54,1463.70,6.81,3981.58,1
484,57922.15,57922.15,-86281.09,1463.70,6.79,3988.57,1
485,57922.15,57922.15,-86787.33,1463.70,6.86,3995.63,1
486,57922.15,57922.15,-87509.85,1463.70,6.95,4002.78,1
487,57922.15,57922.15,-85353.49,1463.70,6.83,4009.80,1
488,57922.15,57922.15,-88486.94,1463.70,6.79,4016.80,1
489,57922.15,57922.15,-87359.16,1463.70,6.79,4023.79,1
490,57922.15,57922.15,-86499.41,1474.25,6.80,4030.79,1
491,57922.15,57922.15,-85852.95,1463.70,6.80,4037.79,1
492,57922.15,57922.15,-85646.47,1463.70,6.82,4044.81,1
493,57922.15,57922.15,-87944.58,1463.70,6.81,4051.82,1
494,57922.15,57922.15,-88019.73,1463.70,6.82,4058.83,1
495,57922.15,57922.15,-85997.12,1463.70,6.78,4065.81,1
496,57922.15,57922.15,-87415.83,1463.70,6.81,4072.82,1
497,57922.15,57922.15,-86908.85,1463.70,6.83,4079.85,1
498,57922.15,57922.15,-87768.88,1463.70,6.82,4086.87,1
499,57922.15,57922.15,-86434.47,1463.70,6.80,4093.87,1
500,57922.15,57922.15,-86229.31,1463.70,6.79,4100.86,1
501,57922.15,57922.15,-87797.45,1463.70,6.82,4107.88,1
502,57922.15,57922.15,-89224.41,1474.26,6.85,4114.92,1
503,57922.15,57922.15,-88589.70,1463.70,6.81,4121.94,1
504,57922.15,57922.15,-86774.13,1463.70,6.81,4128.95,1
505,57922.15,57922.15,-87771.44,1463.70,6.80,4135.96,1
506,57922.15,57922.15,-87096.52,1463.70,6.80,4142.96,1
507,57922.15,57922.15,-85972.43,1463.70,6.85,4150.01,1
508,57922.15,57922.15,-88508.30,1463.70,6.81,4157.02,1
509,57922.15,57922.15,-87352.01,1463.70,6.92,4164.14,1
510,57922.15,57922.15,-87799.21,1463.70,6.81,4171.16,1
511,57922.15,57922.15,-89216.46,1463.70,6.81,4178.16,1
512,57922.15,57922.15,-86801.84,1463.70,6.87,4185.23,1
513,57922.15,57922.15,-88316.04,1463.70,6.85,4192.28,1
514,57922.15,57922.15,-86814.13,1463.70,6.83,4199.30,1
515,57922.15,57922.15,-88179.84,1463.70,6.81,4206.32,1
516,57922.15,57922.15,-86429.21,1463.70,6.82,4213.33,1
517,57922.15,57922.15,-86011.82,1463.70,6.83,4220.36,1
518,57922.15,57922.15,-88311.30,1463.70,6.84,4227.40,1
519,57922.15,57922.15,-88970.60,1463.70,6.82,4234.41,1
520,57922.15,57922.15,-88076.30,1474.25,6.82,4241.43,1
521,57922.15,57922.15,-87611.14,1463.70,6.80,4248.44,1
522,57922.15,57922.15,-87383.53,1463.70,6.82,4255.46,1
523,57922.15,57922.15,-85780.09,1463.70,6.84,4262.51,1
524,57922.15,57922.15,-86791.29,1463.70,6.82,4269.52,1
525,57922.15,57922.15,-88417.62,1463.70,6.82,4276.55,1
526,57922.15,57922.15,-86935.83,1463.70,6.94,4283.69,1
527,57922.15,57922.15,-87253.12,1474.25,6.81,4290.71,1
528,57922.15,57922.15,-87343.98,1463.70,6.84,4297.74,1
529,57922.15,57922.15,-88095.72,1463.70,6.82,4304.77,1
530,57922.15,57922.15,-86925.59,1463.70,6.82,4311.80,1
531,57922.15,57922.15,-87695.25,1463.70,6.86,4318.85,1
532,57922.15,57922.15,-88436.09,1463.70,6.82,4325.87,1
533,57922.15,57922.15,-89243.20,1463.70,6.84,4332.91,1
534,57922.15,57922.15,-85587.37,1463.70,6.82,4339.93,1
535,57922.15,57922.15,-87804.75,1463.70,6.84,4346.98,1
536,57922.15,57922.15,-87742.94,1463.70,6.85,4354.03,1
537,57922.15,57922.15,-87463.59,1463.70,6.83,4361.06,1
538,57922.15,57922.15,-86417.26,1463.70,6.82,4368.08,1
539,57922.15,57922.15,-84500.33,1463.70,6.82,4375.11,1
540,57922.15,57922.15,-87822.26,1463.70,6.82,4382.13,1
541,57922.15,57922.15,-86383.16,1463.70,6.82,4389.15,1
542,57922.15,57922.15,-85929.01,1463.70,6.87,4396.22,1
543,57922.15,57922.15,-87047.37,1463.70,6.83,4403.25,1
544,57922.15,57922.15,-87513.27,1463.70,6.83,4410.28,1
545,57922.15,57922.15,-87031.57,1463.70,6.83,4417.31,1
546,57922.15,57922.15,-88764.87,1463.70,6.82,4424.34,1
547,57922.15,57922.15,-87077.79,1463.70,6.87,4431.40,1
548,57922.15,57922.15,-86790.42,1463.70,6.83,4438.44,1
549,57922.15,57922.15,-84349.19,1463.70,6.86,4445.49,1
550,57922.15,57922.15,-89498.09,1463.70,6.83,4452.52,1
551,57922.15,57922.15,-86642.02,1463.70,6.82,4459.55,1
552,57922.15,57922.15,-89025.99,1474.25,6.87,4466.62,1
553,57922.15,57922.15,-87089.02,1463.70,6.83,4473.65,1
554,57922.15,57922.15,-86842.98,1463.70,6.84,4480.69,1
555,57922.15,57922.15,-87511.78,1463.70,6.83,4487.73,1
556,57922.15,57922.15,-85460.51,1463.70,6.85,4494.77,1
557,57922.15,57922.15,-88186.24,1463.70,6.86,4501.84,1
558,57922.15,57922.15,-87261.59,1463.70,6.82,4508.87,1
559,57922.15,57922.15,-88162.06,1463.70,6.83,4515.90,1
560,57922.15,57922.15,-87937.95,1463.70,6.83,4522.94,1
561,57922.15,57922.15,-87227.40,1463.70,6.97,4530.11,1
562,57923.20,57922.15,-88205.91,1463.70,6.90,4537.21,1
563,57923.20,57922.15,-87386.73,1463.70,6.84,4544.25,1
564,57923.20,57922.15,-87384.85,1463.70,6.83,4551.29,1
565,57923.20,57922.15,-86541.79,1463.70,6.83,4558.32,1
566,57923.20,57922.15,-86927.41,1463.70,6.81,4565.34,1
567,57923.20,57922.15,-87195.18,1463.70,6.85,4572.39,1
568,57923.20,57922.15,-86060.01,1463.70,6.82,4579.41,1
569,57923.20,57922.15,-88519.13,1463.70,6.83,4586.44,1
570,57923.20,57922.15,-86485.73,1463.70,6.85,4593.48,1
571,57923.20,57922.15,-88063.49,1463.70,6.81,4600.49,1
572,57923.20,57922.15,-86168.24,1463.70,6.83,4607.52,1
573,57923.21,57923.20,-84199.50,1463.70,6.82,4614.53,1
574,57923.21,57923.20,-86804.51,1463.70,6.82,4621.55,1
575,57923.21,57923.20,-86199.41,1463.70,6.81,4628.56,1
576,57923.21,57923.20,-87956.52,1463.70,6.83,4635.59,1
577,57923.21,57923.20,-87698.41,1463.70,6.87,4642.66,1
578,57923.21,57923.20,-88980.53,1463.70,6.82,4649.69,1
579,57923.21,57923.20,-86770.86,1463.70,6.81,4656.70,1
580,57923.21,57923.20,-88015.09,1463.70,6.92,4663.83,1
581,57923.21,57923.20,-87985.26,1463.70,6.83,4670.87,1
582,57923.21,57923.20,-85254.61,1463.70,6.85,4677.93,1
583,57923.21,57923.20,-87195.70,1463.70,6.81,4684.94,1
584,57923.21,57923.21,-87900.14,1463.70,6.79,4691.93,1
585,57923.21,57923.21,-87269.53,1463.70,6.82,4698.96,1
586,57923.21,57923.21,-86757.58,1463.70,6.81,4705.96,1
587,57923.21,57923.21,-85718.09,1463.70,6.80,4712.96,1
588,57923.21,57923.21,-86803.88,1463.70,6.81,4719.97,1
589,57923.21,57923.21,-85534.30,1463.70,6.80,4726.97,1
590,57923.21,57923.21,-87364.05,1463.70,6.81,4733.98,1
591,57923.21,57923.21,-86220.72,1463.70,6.84,4741.03,1
592,57923.21,57923.21,-87248.35,1463.70,6.81,4748.06,1
593,57923.21,57923.21,-89165.30,1463.70,6.79,4755.05,1
594,57923.21,57923.21,-88670.95,1463.70,6.86,4762.12,1
595,57923.21,57923.21,-89764.22,1463.70,6.83,4769.14,1
596,57923.21,57923.21,-85305.16,1474.26,6.86,4776.20,1
597,57923.21,57923.21,-88122.11,1463.70,6.80,4783.21,1
598,57923.21,57923.21,-88567.62,1463.70,6.82,4790.23,1
599,57923.21,57923.21,-87719.74,1463.70,6.83,4797.26,1
600,57923.21,57923.21,-88456.48,1463.70,6.85,4804.31,1
601,57923.21,57923.21,-89839.96,1463.70,7.13,4811.64,1
602,57923.21,57923.21,-87587.94,1463.70,6.80,4818.64,1
603,57923.21,57923.21,-88418.91,1463.70,6.78,4825.63,1
604,57923.21,57923.21,-87919.58,1463.70,6.78,4832.61,1
605,57923.21,57923.21,-89258.91,1463.70,6.79,4839.59,1
606,57923.21,57923.21,-85513.02,1463.70,6.93,4846.71,1
607,57923.21,57923.21,-84962.09,1463.70,6.78,4853.69,1
608,57923.21,57923.21,-86862.88,1463.70,6.78,4860.67,1
609,57923.21,57923.21,-88946.59,1463.70,6.78,4867.65,1
610,57923.21,57923.21,-87238.27,1463.70,6.80,4874.65,1
611,57923.21,57923.21,-87051.69,1463.70,6.80,4881.65,1
612,57923.21,57923.21,-88272.65,1463.70,6.79,4888.64,1
613,57923.21,57923.21,-87683.13,1463.70,6.77,4895.61,1
614,57923.21,57923.21,-85651.93,1463.70,6.77,4902.58,1
615,57923.21,57923.21,-85166.41,1463.70,6.78,4909.56,1
616,57923.21,57923.21,-86755.50,1463.70,6.82,4916.58,1
617,57923.21,57923.21,-85780.50,1463.70,6.78,4923.56,1
618,57923.21,57923.21,-89228.46,1463.70,6.80,4930.56,1
619,57923.21,57923.21,-85259.88,1463.70,6.79,4937.55,1
620,57923.21,57923.21,-86599.85,1463.70,6.78,4944.53,1
621,57923.21,57923.21,-85166.81,1463.70,6.82,4951.55,1
622,57923.21,57923.21,-87149.26,1463.70,6.80,4958.55,1
623,57923.21,57923.21,-88133.12,1463.70,6.87,4965.62,1
624,57923.21,57923.21,-84526.70,1463.70,6.79,4972.62,1
625,57923.21,57923.21,-87835.69,1463.70,6.79,4979.61,1
626,57923.21,57923.21,-87403.93,1463.70,6.83,4986.65,1
627,57923.21,57923.21,-88788.25,1463.70,6.78,4993.63,1
628,57923.21,57923.21,-89052.53,1463.70,6.78,5000.61,1
629,57923.21,57923.21,-87469.12,1463.70,6.79,5007.60,1
630,57923.21,57923.21,-85645.38,1463.70,6.80,5014.61,1
631,57923.21,57923.21,-85923.95,1463.70,6.81,5021.62,1
632,57925.05,57923.21,-88508.43,1463.70,6.80,5028.62,1
633,57925.05,57923.21,-87418.52,1463.70,6.82,5035.64,1
634,57925.05,57923.21,-88076.38,1463.70,6.79,5042.62,1
635,57925.05,57923.21,-84096.09,1463.70,6.80,5049.62,1
636,57925.05,57923.21,-89278.21,1463.70,6.85,5056.67,1
637,57925.05,57923.21,-88371.56,1463.70,6.79,5063.66,1
638,57925.05,57923.21,-86271.29,1463.70,6.82,5070.68,1
639,57925.05,57923.21,-86029.02,1463.70,7.01,5077.89,1
640,57925.05,57923.21,-87486.27,1463.70,6.81,5084.90,1
641,57925.05,57923.21,-88281.54,1463.70,6.82,5091.92,1
642,57925.05,57923.21,-88497.39,1463.70,6.79,5098.90,1
643,57925.05,57923.21,-87319.70,1463.70,6.79,5105.90,1
644,57925.05,57923.21,-85955.80,1463.70,6.92,5113.02,1
645,57925.05,57925.05,-86474.40,1463.70,6.80,5120.02,1
646,57925.05,57925.05,-88749.88,1463.70,6.84,5127.06,1
647,57925.05,57925.05,-87509.21,1463.70,6.82,5134.09,1
648,57925.05,57925.05,-89253.19,1463.70,6.81,5141.09,1
649,57925.05,57925.05,-86585.50,1463.70,6.80,5148.10,1
650,57925.05,57925.05,-88329.59,1463.70,6.82,5155.12,1
651,57925.05,57925.05,-85940.80,1463.70,6.83,5162.16,1
652,57925.05,57925.05,-85348.23,1463.70,6.80,5169.16,1
653,57925.05,57925.05,-87737.30,1463.70,6.81,5176.18,1
654,57925.05,57925.05,-86861.78,1463.70,6.82,5183.20,1
655,57925.05,57925.05,-88542.47,1463.70,6.81,5190.22,1
656,57925.05,57925.05,-87079.90,1463.70,6.98,5197.41,1
657,57925.05,57925.05,-87028.63,1463.70,6.80,5204.40,1
658,57925.05,57925.05,-88746.23,1463.70,6.81,5211.41,1
659,57925.05,57925.05,-88137.75,1463.70,6.80,5218.41,1
660,57925.05,57925.05,-86588.88,1463.70,6.82,5225.42,1
661,57925.05,57925.05,-87743.18,1463.70,6.94,5232.56,1
662,57925.05,57925.05,-86359.17,1463.70,6.79,5239.54,1
663,57925.05,57925.05,-89935.10,1463.70,6.83,5246.57,1
664,57925.05,57925.05,-87865.83,1463.70,6.80,5253.57,1
665,57925.05,57925.05,-87707.27,1463.70,6.79,5260.55,1
666,57925.05,57925.05,-85727.95,1463.70,6.86,5267.61,1
667,57925.05,57925.05,-85949.71,1463.70,6.81,5274.62,1
668,57925.05,57925.05,-87827.24,1463.70,6.81,5281.63,1
669,57925.05,57925.05,-88158.33,1463.70,6.82,5288.65,1
670,57925.05,57925.05,-86740.67,1463.70,6.82,5295.66,1
671,57925.05,57925.05,-88762.64,1463.70,6.84,5302.70,1
672,57925.05,57925.05,-85449.79,1463.70,6.82,5309.73,1
673,57925.05,57925.05,-86748.52,1463.70,6.86,5316.79,1
674,57925.05,57925.05,-88131.73,1463.70,6.83,5323.82,1
675,57925.05,57925.05,-87775.91,1463.70,6.83,5330.85,1
676,57925.05,57925.05,-87288.16,1463.70,6.85,5337.90,1
677,57925.05,57925.05,-87351.58,1463.70,6.82,5344.92,1
678,57925.05,57925.05,-82379.20,1463.70,6.82,5351.93,1
679,57925.05,57925.05,-84896.66,1463.70,6.84,5358.97,1
680,57925.05,57925.05,-85789.98,1463.70,6.82,5365.99,1
681,57925.05,57925.05,-85684.87,1463.70,6.86,5373.06,1
682,57925.05,57925.05,-86951.55,1463.70,6.86,5380.11,1
683,57925.05,57925.05,-88208.30,1474.25,6.83,5387.14,1
684,57925.05,57925.05,-88431.16,1463.70,6.98,5394.33,1
685,57925.05,57925.05,-85226.37,1463.70,6.86,5401.40,1
686,57925.05,57925.05,-88769.38,1463.70,6.85,5408.45,1
687,57925.05,57925.05,-86203.21,1463.70,6.81,5415.46,1
688,57925.05,57925.05,-87130.59,1463.70,6.98,5422.64,1
689,57925.05,57925.05,-87366.21,1463.70,6.96,5429.79,1
690,57925.05,57925.05,-86135.81,1474.25,6.86,5436.85,1
691,57925.05,57925.05,-88826.42,1463.70,6.82,5443.87,1
692,57925.05,57925.05,-88749.70,1463.70,6.84,5450.91,1
693,57925.05,57925.05,-88342.52,1463.70,6.84,5457.96,1
694,57925.05,57925.05,-88661.85,1463.70,6.83,5464.99,1
695,57925.05,57925.05,-85862.22,1463.70,6.85,5472.05,1
696,57925.05,57925.05,-87474.05,1463.70,6.84,5479.09,1
697,57925.05,57925.05,-89517.24,1474.25,6.81,5486.11,1
698,57925.05,57925.05,-87698.97,1463.70,6.82,5493.13,1
699,57925.05,57925.05,-85436.12,1463.70,6.96,5500.30,1
700,57925.05,57925.05,-86822.59,1463.70,6.81,5507.31,1
701,57925.05,57925.05,-86951.66,1463.70,6.86,5514.37,1
702,57925.05,57925.05,-87783.35,1463.70,6.89,5521.46,1
703,57925.05,57925.05,-87742.80,1463.70,6.83,5528.49,1
704,57925.05,57925.05,-88459.88,1463.70,6.82,5535.52,1
705,57925.05,57925.05,-86538.61,1463.70,6.82,5542.53,1
706,57926.03,57925.05,-88778.80,1463.70,6.83,5549.57,1
707,57926.03,57925.05,-84974.23,1463.70,6.86,5556.62,1
708,57926.03,57925.05,-85922.30,1463.70,6.97,5563.79,1
709,57926.03,57925.05,-85480.68,1463.70,6.85,5570.85,1
710,57926.03,57925.05,-85437.12,1463.70,6.81,5577.86,1
711,57926.03,57925.05,-86121.93,1463.70,6.82,5584.88,1
712,57926.03,57925.05,-87703.20,1474.25,6.84,5591.92,1
713,57926.03,57925.05,-86958.20,1474.25,6.80,5598.92,1
714,57926.03,57925.05,-85986.11,1463.70,6.81,5605.93,1
715,57926.03,57925.05,-88625.58,1463.70,6.81,5612.94,1
716,57926.03,57925.05,-88610.70,1463.70,6.82,5619.96,1
717,57926.03,57925.05,-87241.96,1463.70,6.84,5627.00,1
718,57926.03,57925.05,-87189.57,1463.70,6.84,5634.04,1
719,57926.03,57925.05,-88970.28,1463.70,6.82,5641.06,1
720,57926.03,57926.03,-88537.48,1463.70,6.80,5648.06,1
721,57926.03,57926.03,-86290.81,1463.70,6.81,5655.07,1
722,57926.03,57926.03,-85416.90,1463.70,6.83,5662.10,1
723,57926.03,57926.03,-86833.58,1463.70,6.82,5669.12,1
724,57926.03,57926.03,-87207.66,1463.70,6.81,5676.13,1
725,57926.03,57926.03,-85964.45,1463.70,6.85,5683.19,1
726,57926.03,57926.03,-86747.48,1463.70,6.84,5690.24,1
727,57926.03,57926.03,-87833.88,1463.70,7.06,5697.51,1
728,57926.03,57926.03,-86820.98,1463.70,6.97,5704.69,1
729,57926.03,57926.03,-86221.49,1463.70,6.90,5711.80,1
730,57926.03,57926.03,-86245.09,1463.70,6.91,5718.91,1
731,57926.03,57926.03,-85249.84,1463.70,6.81,5725.91,1
732,57926.03,57926.03,-86131.91,1463.70,6.82,5732.93,1
733,57926.03,57926.03,-87131.41,1463.70,6.83,5739.96,1
734,57926.03,57926.03,-86965.70,1463.70,6.82,5746.99,1
735,57926.03,57926.03,-87203.31,1463.70,6.83,5754.02,1
736,57926.03,57926.03,-88028.38,1463.70,6.94,5761.16,1
737,57926.03,57926.03,-88142.01,1463.70,6.82,5768.19,1
738,57926.03,57926.03,-87466.12,1463.70,6.82,5775.21,1
739,57926.03,57926.03,-87332.22,1463.70,6.82,5782.23,1
740,57926.03,57926.03,-83042.48,1463.70,6.84,5789.27,1
741,57926.03,57926.03,-86455.87,1463.70,6.88,5796.36,1
742,57926.03,57926.03,-87401.50,1463.70,6.93,5803.49,1
743,57926.03,57926.03,-86275.20,1463.70,7.03,5810.71,1
744,57926.03,57926.03,-89550.79,1463.70,6.83,5817.74,1
745,57926.03,57926.03,-88075.62,1463.70,6.79,5824.73,1
746,57926.03,57926.03,-87594.58,1463.70,6.81,5831.75,1
747,57926.03,57926.03,-89105.82,1463.70,6.80,5838.75,1
748,57926.03,57926.03,-86893.08,1463.70,6.79,5845.74,1
749,57926.03,57926.03,-88395.35,1463.70,6.93,5852.87,1
750,57926.03,57926.03,-87948.30,1463.70,7.01,5860.08,1
751,57926.03,57926.03,-85850.64,1463.70,6.81,5867.09,1
752,57926.03,57926.03,-85844.68,1463.70,6.82,5874.11,1
753,57926.03,57926.03,-87467.63,1463.70,6.80,5881.11,1
754,57926.03,57926.03,-87914.15,1463.70,6.83,5888.14,1
755,57926.03,57926.03,-85939.48,1463.70,7.05,5895.39,1
756,57926.03,57926.03,-86995.69,1474.25,6.80,5902.39,1
757,57926.03,57926.03,-88442.12,1463.70,7.14,5909.73,1
758,57926.03,57926.03,-88093.69,1463.70,7.09,5917.08,1
759,57926.03,57926.03,-87962.51,1463.70,6.84,5924.18,1
760,57926.03,57926.03,-86998.58,1463.70,6.85,5931.24,1
761,57926.03,57926.03,-88252.98,1463.70,6.85,5938.30,1
762,57926.03,57926.03,-87315.26,1463.70,6.82,5945.32,1
763,57926.03,57926.03,-86710.27,1463.70,6.84,5952.38,1
764,57926.03,57926.03,-88457.09,1463.70,6.83,5959.40,1
765,57926.03,57926.03,-85927.21,1463.70,6.86,5966.47,1
766,57926.03,57926.03,-87744.29,1463.70,6.83,5973.51,1
767,57926.03,57926.03,-86973.97,1463.70,6.87,5980.59,1
768,57926.03,57926.03,-86276.35,1463.70,6.85,5987.64,1
769,57926.03,57926.03,-86968.59,1463.70,6.84,5994.70,1
770,57926.03,57926.03,-86073.96,1463.70,6.87,6001.78,1
771,57926.03,57926.03,-89131.70,1463.70,6.87,6008.87,1
772,57926.03,57926.03,-85757.41,1463.70,6.88,6015.97,1
773,57926.03,57926.03,-87168.45,1463.70,6.92,6023.10,1
774,57926.03,57926.03,-86060.83,1463.70,6.88,6030.19,1
775,57926.03,57926.03,-87186.20,1463.70,6.88,6037.29,1
776,57926.03,57926.03,-88466.38,1463.70,6.88,6044.37,1
777,57926.03,57926.03,-87828.52,1463.70,6.88,6051.45,1
778,57926.03,57926.03,-87972.24,1463.70,6.89,6058.55,1
779,57926.03,57926.03,-88754.69,1463.70,6.89,6065.66,1
780,57926.03,57926.03,-88888.17,1463.70,6.94,6072.82,1
781,57926.03,57926.03,-88302.52,1463.70,6.87,6079.90,1
782,57926.03,57926.03,-88565.23,1463.70,7.07,6087.27,1
783,57926.03,57926.03,-87628.01,1463.70,7.01,6094.51,1
784,57926.03,57926.03,-87439.28,1463.70,6.98,6101.71,1
785,57926.03,57926.03,-89078.12,1463.70,6.87,6108.78,1
786,57926.03,57926.03,-87493.73,1463.70,6.92,6115.91,1
787,57926.03,57926.03,-87889.57,1463.70,6.91,6123.03,1
788,57926.03,57926.03,-87185.26,1463.70,6.91,6130.15,1
789,57926.03,57926.03,-87173.11,1463.70,6.92,6137.33,1
790,57926.03,57926.03,-88072.73,1463.70,6.95,6144.49,1
791,57926.03,57926.03,-85212.40,1463.70,7.02,6151.72,1
792,57926.03,57926.03,-87571.11,1463.70,6.89,6158.83,1
793,57926.03,57926.03,-84064.19,1474.25,6.88,6165.93,1
794,57926.03,57926.03,-86700.08,1463.70,6.93,6173.06,1
795,57926.03,57926.03,-87255.14,1463.70,7.06,6180.33,1
796,57926.03,57926.03,-86598.61,1463.70,6.96,6187.50,1
797,57926.03,57926.03,-87016.06,1463.70,7.15,6194.86,1
798,57926.03,57926.03,-86332.15,1463.70,6.93,6202.00,1
799,57926.03,57926.03,-87864.24,1463.70,7.00,6209.20,1
800,57926.03,57926.03,-86309.50,1463.70,6.87,6216.28,1
801,57926.03,57926.03,-85170.68,1463.70,6.91,6223.41,1
802,57926.03,57926.03,-86754.88,1463.70,6.87,6230.49,1
803,57926.03,57926.03,-87076.34,1463.70,6.98,6237.69,1
804,57926.03,57926.03,-88046.48,1463.70,6.90,6244.79,1
805,57926.03,57926.03,-86592.30,1463.70,7.01,6252.01,1
806,57926.03,57926.03,-88333.01,1463.70,6.91,6259.12,1
807,57926.03,57926.03,-86501.05,1463.70,6.87,6266.21,1
808,57926.03,57926.03,-86793.58,1463.70,6.93,6273.34,1
809,57926.03,57926.03,-86910.59,1463.70,6.90,6280.44,1
810,57926.03,57926.03,-86225.22,1463.70,6.92,6287.57,1
811,57926.03,57926.03,-87748.26,1463.70,6.88,6294.66,1
812,57926.03,57926.03,-87747.22,1463.70,6.87,6301.74,1
813,57926.03,57926.03,-86853.55,1463.70,6.97,6308.92,1
814,57926.03,57926.03,-86423.70,1463.70,6.90,6316.03,1
