generation,train_best,train_median,train_worst,val_best,gen_time_s,total_time_s,dm_active
162,57694.92,57642.41,-84748.36,4477.95,10.17,1733.73,1
163,57695.47,57649.45,-87166.34,1463.79,10.19,1744.16,1
164,57695.47,57654.20,-87572.20,1463.79,10.27,1754.67,1
165,57695.47,57655.48,-88445.47,1463.79,10.27,1765.18,1
166,57695.47,57667.71,-88587.95,1463.79,10.24,1775.66,1
167,57698.09,57683.11,-86393.77,1468.12,10.18,1786.08,1
168,57698.09,57693.64,-88658.32,1468.12,10.17,1796.49,1
169,57698.09,57694.92,-86093.15,1468.12,10.23,1806.95,1
170,57698.09,57694.92,-85235.73,1468.12,10.19,1817.38,1
171,57698.09,57694.92,-87037.55,1468.12,10.18,1827.80,1
172,57698.09,57694.92,-87711.51,1468.12,10.26,1838.30,1
173,57698.09,57694.92,-84837.54,1468.12,10.18,1848.72,1
174,57698.09,57695.47,-87562.93,1468.12,10.32,1859.28,1
175,57698.09,57695.47,-87274.31,1468.12,10.33,1869.82,1
176,57698.09,57695.47,-88392.09,1468.12,10.19,1880.22,1
177,57698.09,57695.47,-88560.68,1468.12,10.16,1890.62,1
178,57698.09,57695.47,-87696.30,1468.12,10.46,1901.32,1
179,57698.09,57695.47,-87601.21,1468.12,10.29,1911.81,1
180,57698.09,57695.47,-88152.22,1468.12,10.37,1922.39,1
181,57698.09,57695.47,-87201.62,1468.12,10.19,1932.78,1
182,57698.09,57698.09,-88379.27,1468.12,10.16,1943.18,1
183,57698.09,57698.09,-87138.48,1468.12,10.16,1953.58,1
184,57698.54,57698.09,-88333.24,1468.62,10.20,1964.02,1
185,57698.54,57698.09,-87663.85,1468.62,10.18,1974.44,1
186,57698.54,57698.09,-88957.67,1468.62,10.37,1985.06,1
187,57698.54,57698.09,-88939.82,1468.62,10.30,1995.60,1
188,57698.54,57698.09,-88162.09,1468.62,10.26,2006.07,1
189,57698.54,57698.09,-87181.54,1468.62,10.33,2016.61,1
190,57698.54,57698.09,-87164.54,1468.62,10.16,2026.97,1
191,57698.54,57698.09,-88893.14,1468.62,10.17,2037.38,1
192,57698.54,57698.09,-86732.29,1468.62,10.46,2048.08,1
193,57698.90,57698.09,-88255.83,1469.02,10.27,2058.55,1
194,57698.90,57698.09,-87398.77,1469.02,10.18,2068.94,1
195,57698.90,57698.09,-87592.34,1469.02,10.20,2079.38,1
196,57698.90,57698.54,-87148.48,1469.02,10.17,2089.79,1
197,57698.90,57698.54,-87658.50,1469.02,10.28,2100.31,1
198,57703.13,57698.54,-86174.80,1469.02,10.33,2110.85,1
199,57703.13,57698.54,-87640.33,1469.02,10.15,2121.20,1
200,57703.13,57698.54,-88521.02,1469.02,10.17,2131.61,1
201,57703.13,57698.54,-86700.53,1469.02,12.21,2144.07,1
202,57703.13,57698.54,-87976.06,1469.02,14.63,2159.08,1
203,57703.13,57698.54,-87870.13,1469.02,11.32,2170.83,1
204,57703.13,57698.54,-85479.92,1469.02,10.98,2182.16,1
205,57703.13,57698.54,-88006.09,1469.02,11.13,2193.64,1
206,57703.50,57698.54,-87628.54,1469.02,11.15,2205.19,1
207,57703.50,57698.90,-85234.95,1469.02,11.01,2216.54,1
208,57703.50,57698.90,-89065.17,1469.02,11.00,2227.90,1
209,57703.50,57698.90,-87381.45,1469.02,11.02,2239.27,1
210,57703.50,57698.90,-87881.70,1469.02,11.00,2250.63,1
211,57703.50,57703.13,-86809.66,1469.02,9.22,2260.20,1
212,57703.50,57703.50,-88450.76,1469.02,8.19,2268.60,1
213,57703.50,57703.50,-86219.95,1469.02,7.42,2276.23,1
214,57703.50,57703.50,-86877.61,1469.02,6.73,2283.15,1
215,57703.50,57703.50,-88697.52,1469.02,6.81,2290.15,1
216,57703.50,57703.50,-87384.48,1469.02,6.80,2297.15,1
217,57703.50,57703.50,-86561.33,1469.02,7.06,2304.39,1
218,57703.50,57703.50,-87607.00,1469.02,6.85,2311.44,1
219,57703.50,57703.50,-87277.25,1469.02,6.78,2318.42,1
220,57703.50,57703.50,-85443.25,1469.02,6.97,2325.58,1
221,57703.50,57703.50,-87336.49,1469.02,6.79,2332.56,1
222,57703.50,57703.50,-88037.23,1469.02,6.80,2339.55,1
223,57703.50,57703.50,-87854.91,1469.02,6.82,2346.57,1
224,57703.50,57703.50,-85016.52,1469.02,6.84,2353.61,1
225,58191.88,57703.50,-88296.41,4477.95,6.80,2360.60,1
226,58191.88,57703.50,-86358.04,4477.95,6.85,2367.64,1
227,58191.88,57703.50,-86664.16,4477.95,6.82,2374.66,1
228,58285.18,57703.50,-86323.98,4477.95,6.81,2381.66,1
229,58285.18,57703.50,-87369.56,4477.95,6.80,2388.66,1
230,58364.77,57703.50,-87497.55,4477.95,6.81,2395.66,1
231,58364.77,57703.50,-85691.48,5337.93,6.95,2402.81,1
232,58364.77,57703.50,-85067.35,5337.93,6.99,2410.00,1
233,58364.77,57703.50,-86782.65,5337.93,6.83,2417.02,1
234,58364.77,57703.50,-87092.84,4477.95,7.09,2424.30,1
235,58364.77,57703.50,-86259.59,4477.95,6.83,2431.33,1
236,58364.77,57703.50,-88165.41,1469.02,6.83,2438.36,1
237,58364.77,57703.50,-88669.09,1469.02,6.86,2445.41,1
238,58365.62,57703.50,-87724.29,1469.02,6.84,2452.44,1
239,58365.62,57704.36,-86717.82,1469.02,6.85,2459.49,1
240,58365.62,58285.18,-87542.11,1469.02,6.82,2466.50,1
241,58365.62,58286.04,-86589.04,1469.02,6.82,2473.51,1
242,58365.62,58364.77,-88200.42,1469.02,6.82,2480.53,1
243,59652.34,58364.77,-87655.29,1469.02,6.84,2487.56,1
244,59652.34,58365.62,-87486.56,1469.02,6.84,2494.59,1
245,59653.20,58365.62,-87759.88,1469.02,6.85,2501.63,1
246,59653.20,58365.62,-85674.41,1654.77,6.81,2508.64,1
247,59653.20,58365.62,-87470.00,4477.95,7.02,2515.85,1
248,59653.20,58365.62,-88029.82,4477.95,6.86,2522.90,1
249,59653.20,58365.62,-86028.30,4477.95,6.87,2529.97,1
250,59653.20,58365.62,-85291.41,4477.95,6.83,2536.99,1
251,59653.20,58365.62,-87062.16,1469.02,6.88,2544.07,1
252,59653.20,58365.62,-88803.59,1469.02,6.86,2551.12,1
253,59653.20,58365.62,-85173.88,1469.02,6.96,2558.28,1
254,59653.20,58365.62,-87273.16,1469.02,6.88,2565.36,1
255,59653.20,59653.20,-88797.25,1469.02,6.92,2572.47,1
256,59653.20,59653.20,-87865.20,1469.02,7.03,2579.69,1
257,59653.20,59653.20,-84193.45,1469.02,6.87,2586.76,1
258,59653.20,59653.20,-86009.38,1469.02,6.88,2593.84,1
259,59653.20,59653.20,-88127.95,1469.02,6.85,2600.88,1
260,59653.20,59653.20,-88329.00,1469.02,6.90,2607.98,1
261,59653.20,59653.20,-85756.24,1469.02,6.93,2615.11,1
262,59653.20,59653.20,-88023.16,1469.02,6.89,2622.20,1
263,59653.20,59653.20,-89677.85,1469.02,6.94,2629.33,1
264,59653.20,59653.20,-87108.26,1469.02,6.88,2636.41,1
265,59653.20,59653.20,-87004.69,1469.02,6.90,2643.50,1
266,59653.20,59653.20,-87040.12,1469.02,6.88,2650.57,1
267,59653.20,59653.20,-88228.35,1469.02,6.87,2657.64,1
268,59653.20,59653.20,-86068.77,1469.02,6.87,2664.71,1
269,59653.20,59653.20,-84126.91,1469.02,6.87,2671.78,1
270,59653.20,59653.20,-86291.20,1469.02,6.89,2678.86,1
271,59653.20,59653.20,-87014.47,1469.02,6.85,2685.92,1
272,59653.20,59653.20,-88441.68,1469.02,6.87,2692.99,1
273,59653.20,59653.20,-86922.31,1469.02,6.88,2700.07,1
274,59653.20,59653.20,-86822.09,1469.02,6.87,2707.14,1
275,59653.20,59653.20,-88585.50,1469.02,6.92,2714.25,1
276,59653.20,59653.20,-88003.00,1469.02,6.87,2721.32,1
277,59653.20,59653.20,-88541.18,1469.02,6.88,2728.39,1
278,59653.20,59653.20,-88243.73,1469.02,6.89,2735.47,1
279,59653.20,59653.20,-87395.49,1469.02,6.87,2742.54,1
280,59653.20,59653.20,-85787.34,1469.02,6.90,2749.63,1
281,59653.20,59653.20,-87921.37,1469.02,6.92,2756.74,1
282,59653.20,59653.20,-88502.40,1469.02,6.91,2763.85,1
283,59653.20,59653.20,-85212.49,1469.02,6.89,2770.94,1
284,59653.20,59653.20,-89157.84,1469.02,6.97,2778.10,1
285,59653.20,59653.20,-86171.08,1469.02,6.85,2785.15,1
286,59653.20,59653.20,-88169.02,1469.02,6.87,2792.21,1
287,59653.20,59653.20,-88829.88,1469.02,6.90,2799.30,1
288,59653.20,59653.20,-88806.54,1469.02,6.84,2806.33,1
289,59653.20,59653.20,-89197.58,1469.02,6.86,2813.39,1
290,59653.20,59653.20,-84019.31,1469.02,6.85,2820.43,1
291,59653.20,59653.20,-87275.91,1469.02,6.85,2827.47,1
292,59653.20,59653.20,-87680.70,1469.02,6.84,2834.50,1
293,59653.20,59653.20,-88401.45,1469.02,6.84,2841.53,1
294,59655.10,59653.20,-87560.67,1469.02,6.83,2848.55,1
295,59655.10,59653.20,-89175.22,1469.02,6.82,2855.56,1
296,59655.10,59653.20,-88097.62,1469.02,6.83,2862.59,1
297,59655.10,59653.20,-87468.76,1469.02,6.86,2869.64,1
298,59655.10,59653.20,-86124.52,1469.02,6.81,2876.65,1
299,59655.10,59653.20,-86106.34,1469.02,6.81,2883.65,1
300,59655.10,59653.20,-86509.49,1469.02,6.84,2890.68,1
301,59655.10,59653.20,-87963.47,1469.02,6.92,2897.79,1
302,59655.10,59653.20,-87544.47,1469.02,6.84,2904.83,1
303,59655.10,59653.20,-88424.16,1469.02,6.81,2911.83,1
304,59655.10,59653.20,-86884.38,1469.02,6.78,2918.80,1
305,59655.10,59653.20,-88068.53,1469.02,6.80,2925.79,1
306,59655.10,59653.20,-88709.96,1469.02,6.80,2932.79,1
307,59655.10,59653.20,-85253.84,1469.02,6.81,2939.79,1
308,59655.10,59655.10,-87344.20,1469.02,6.93,2946.91,1
309,59655.10,59655.10,-84981.83,1469.02,6.79,2953.90,1
310,59655.10,59655.10,-86551.42,1469.02,6.85,2960.94,1
311,59655.10,59655.10,-88026.70,1469.02,6.82,2967.96,1
312,59655.10,59655.10,-87475.58,1469.02,6.78,2974.94,1
313,59655.10,59655.10,-88891.48,1469.02,6.78,2981.91,1
314,59655.10,59655.10,-87569.36,1469.02,6.91,2989.01,1
315,59655.10,59655.10,-87385.80,1469.02,6.75,2995.96,1
316,59655.10,59655.10,-86509.98,1469.02,6.77,3002.92,1
317,59655.10,59655.10,-86931.61,1469.02,6.80,3009.91,1
318,59655.10,59655.10,-87321.44,1469.02,6.82,3016.93,1
319,59655.10,59655.10,-87953.95,1469.02,6.76,3023.88,1
320,59655.10,59655.10,-87306.33,1469.02,6.76,3030.83,1
321,59655.10,59655.10,-87734.05,1469.02,6.75,3037.77,1
322,59655.10,59655.10,-87237.24,1469.02,6.77,3044.73,1
323,59655.10,59655.10,-87285.92,1469.02,6.80,3051.73,1
324,59655.10,59655.10,-87830.30,1469.02,6.76,3058.68,1
325,59655.10,59655.10,-86399.86,1469.02,6.76,3065.63,1
326,59655.10,59655.10,-89445.73,1469.02,6.76,3072.59,1
327,59655.10,59655.10,-85184.56,1469.02,6.78,3079.56,1
328,59655.10,59655.10,-87393.07,1469.02,6.74,3086.50,1
329,59655.10,59655.10,-88094.24,1469.02,6.86,3093.55,1
330,59655.10,59655.10,-87626.89,1469.02,6.75,3100.50,1
331,59655.10,59655.10,-87087.47,1469.02,6.76,3107.46,1
332,59655.10,59655.10,-86905.18,1469.02,6.75,3114.41,1
333,59655.10,59655.10,-88271.09,1469.02,6.73,3121.33,1
334,59655.10,59655.10,-87127.73,1469.02,6.74,3128.26,1
335,59655.10,59655.10,-87447.66,1469.02,6.74,3135.20,1
336,59655.10,59655.10,-87563.66,1469.02,6.78,3142.18,1
337,59655.10,59655.10,-85913.95,1469.02,6.73,3149.11,1
338,59655.10,59655.10,-85143.47,1474.71,6.78,3156.07,1
339,59655.10,59655.10,-86810.78,1469.02,6.98,3163.25,1
340,59655.10,59655.10,-86723.41,1469.02,6.78,3170.23,1
341,59655.10,59655.10,-89018.95,1469.02,6.74,3177.17,1
342,59655.10,59655.10,-88106.04,1469.02,6.74,3184.10,1
343,59655.10,59655.10,-85463.75,1469.02,6.73,3191.02,1
344,59655.10,59655.10,-85598.64,1469.02,6.76,3197.98,1
345,59655.10,59655.10,-86088.53,1469.02,6.72,3204.89,1
346,59655.10,59655.10,-87672.16,1469.02,6.83,3211.92,1
347,59655.10,59655.10,-84876.52,1469.02,6.71,3218.82,1
348,59655.10,59655.10,-86771.96,1469.02,6.88,3225.89,1
349,59655.10,59655.10,-85630.70,1469.02,6.81,3232.89,1
350,59655.10,59655.10,-86207.64,1469.02,6.73,3239.82,1
351,59655.10,59655.10,-86576.43,1469.02,6.72,3246.74,1
352,59655.10,59655.10,-86068.73,1469.02,6.73,3253.66,1
353,59655.10,59655.10,-86896.69,1469.02,6.77,3260.64,1
354,59655.10,59655.10,-87827.83,1469.02,6.71,3267.54,1
355,59655.10,59655.10,-87209.66,1469.02,6.71,3274.45,1
356,59655.10,59655.10,-88611.75,1469.02,6.71,3281.35,1
357,59655.10,59655.10,-86958.48,1469.02,6.73,3288.27,1
358,59655.10,59655.10,-86657.35,1469.02,6.71,3295.18,1
359,59655.10,59655.10,-86927.35,1469.02,6.71,3302.08,1
360,59655.10,59655.10,-87368.52,1469.02,6.72,3309.00,1
361,59655.10,59655.10,-84481.90,1469.02,6.71,3315.91,1
362,59655.10,59655.10,-88361.39,1469.02,6.77,3322.86,1
363,59655.10,59655.10,-88036.66,1469.02,6.73,3329.80,1
364,59655.10,59655.10,-85101.70,1469.02,6.73,3336.72,1
365,59655.10,59655.10,-86268.86,1469.02,6.71,3343.62,1
366,59655.10,59655.10,-86145.53,1469.02,6.77,3350.59,1
367,59655.10,59655.10,-86761.33,1469.02,6.72,3357.51,1
368,59655.10,59655.10,-87704.00,1469.02,6.71,3364.41,1
369,59655.10,59655.10,-87799.57,1469.02,6.71,3371.32,1
370,59655.10,59655.10,-88880.44,1469.02,6.74,3378.26,1
371,59655.10,59655.10,-87339.89,1469.02,6.83,3385.30,1
372,59655.10,59655.10,-88094.22,1469.02,6.71,3392.20,1
373,59655.10,59655.10,-88542.02,1469.02,6.70,3399.09,1
374,59655.10,59655.10,-88112.68,1469.02,6.70,3405.99,1
375,59655.10,59655.10,-86625.63,1469.02,6.72,3412.90,1
376,59655.10,59655.10,-87819.76,1469.02,6.71,3419.79,1
377,59840.34,59655.10,-84202.92,1469.02,6.72,3426.71,1
378,59840.34,59655.10,-87999.52,1469.02,6.71,3433.61,1
379,59840.34,59655.10,-85420.15,1469.02,6.72,3440.53,1
380,59840.34,59655.10,-85436.09,1469.02,6.74,3447.46,1
381,59840.34,59655.10,-87571.19,1469.02,6.71,3454.36,1
382,59840.34,59655.10,-86120.83,1469.02,6.70,3461.25,1
383,59840.34,59655.10,-88266.48,1469.02,6.69,3468.14,1
384,59840.34,59655.10,-87747.02,4477.95,6.70,3475.03,1
385,59840.34,59655.10,-87767.88,4477.95,6.69,3481.92,1
386,59840.34,59655.10,-86017.46,1469.02,6.70,3488.81,1
387,59840.34,59655.10,-86842.20,1469.02,6.70,3495.70,1
388,59840.34,59655.10,-88518.16,1469.02,6.75,3502.64,1
389,59840.34,59655.10,-87720.09,1469.02,6.72,3509.57,1
390,59840.34,59840.34,-88125.32,1469.02,6.80,3516.56,1
391,59840.34,59840.34,-86994.76,1469.02,6.69,3523.44,1
392,59840.34,59840.34,-87853.73,1469.02,6.70,3530.34,1
393,59840.34,59840.34,-87800.95,1469.02,6.72,3537.25,1
394,59840.34,59840.34,-87661.09,1469.02,6.69,3544.13,1
395,59840.98,59840.34,-85730.88,1469.02,6.67,3550.99,1
396,59840.98,59840.34,-87981.38,1469.02,6.69,3557.87,1
397,59840.98,59840.34,-88322.45,1469.02,6.71,3564.78,1
398,59840.98,59840.34,-86031.26,1469.02,6.70,3571.67,1
399,59840.98,59840.34,-88415.71,1469.02,6.69,3578.55,1
400,59840.98,59840.34,-88467.19,1469.02,6.70,3585.44,1
401,59840.98,59840.34,-86548.99,1469.02,6.69,3592.33,1
402,59840.98,59840.34,-88388.61,1469.02,6.72,3599.24,1
403,59840.98,59840.34,-87328.24,1469.02,6.69,3606.12,1
404,59840.98,59840.34,-88361.45,1469.02,6.69,3613.01,1
405,59840.98,59840.34,-86185.68,1469.02,6.70,3619.90,1
406,59840.98,59840.34,-89664.62,1469.02,6.70,3626.79,1
407,59840.98,59840.34,-86136.09,1469.02,6.73,3633.71,1
408,59840.98,59840.34,-87935.25,1469.02,6.69,3640.59,1
409,59840.98,59840.98,-86378.73,1469.02,6.68,3647.47,1
410,59840.98,59840.98,-87271.27,1469.02,6.75,3654.42,1
