generation,train_best,train_median,train_worst,val_best,gen_time_s,total_time_s,dm_active
663,70213.80,70213.80,-89803.49,-1066.75,6.84,5426.42,1
664,70213.80,70213.80,-88372.71,-1066.75,6.76,5433.38,1
665,70213.80,70213.80,-89493.36,-1066.75,6.79,5440.38,1
666,70213.80,70213.80,-88728.56,-1066.75,6.78,5447.38,1
667,70213.80,70213.80,-87162.25,-1066.75,6.79,5454.38,1
668,70213.80,70213.80,-88886.16,-1066.75,6.74,5461.35,1
669,70213.80,70213.80,-88912.81,-1066.75,6.80,5468.35,1
670,70213.80,70213.80,-88359.72,-1066.75,6.77,5475.31,1
671,70213.80,70213.80,-88930.68,-1066.75,6.94,5482.45,1
672,70213.80,70213.80,-88797.83,-1066.75,6.74,5489.39,1
673,70213.80,70213.80,-89062.46,-1066.75,6.79,5496.43,1
674,70213.80,70213.80,-89106.32,-1066.75,6.76,5503.40,1
675,70213.80,70213.80,-89607.80,-1066.75,6.75,5510.35,1
676,70213.80,70213.80,-89591.66,-1066.75,6.78,5517.32,1
677,70213.80,70213.80,-88634.95,-1066.75,6.87,5524.39,1
678,70213.80,70213.80,-89925.02,-1066.75,6.76,5531.34,1
679,70213.80,70213.80,-89376.53,-1066.75,6.78,5538.32,1
680,70213.80,70213.80,-89156.72,-1066.75,6.79,5545.31,1
681,70213.80,70213.80,-89547.29,-1066.75,6.74,5552.28,1
682,70213.80,70213.80,-87051.14,-1066.75,6.76,5559.23,1
683,70213.80,70213.80,-89812.17,-1066.75,6.86,5566.29,1
684,70213.80,70213.80,-89812.66,-1066.75,6.79,5573.29,1
685,70213.80,70213.80,-88280.30,-1066.75,6.94,5580.43,1
686,70213.80,70213.80,-88313.34,-1066.75,6.84,5587.47,1
687,70213.80,70213.80,-88722.41,-1066.75,6.76,5594.44,1
688,70213.80,70213.80,-88781.84,-1066.75,6.79,5601.43,1
689,70213.80,70213.80,-89901.22,-1066.75,6.80,5608.45,1
690,70213.80,70213.80,-89358.44,-1066.75,6.76,5615.40,1
691,70213.80,70213.80,-88627.71,-1066.75,6.76,5622.41,1
692,70213.80,70213.80,-88396.12,-1066.75,6.76,5629.37,1
693,70213.80,70213.80,-87447.63,-1066.75,6.91,5636.50,1
694,70215.70,70213.80,-89685.23,-1066.75,6.77,5643.47,1
695,70215.70,70213.80,-88337.16,-1066.75,6.78,5650.45,1
696,70215.70,70213.80,-88335.95,-1066.75,6.84,5657.49,1
697,70215.70,70213.80,-89901.94,-1066.75,6.90,5664.61,1
698,70215.70,70213.80,-89966.01,-1066.75,6.83,5671.64,1
699,70215.70,70213.80,-88516.58,-1066.75,6.77,5678.61,1
700,70215.70,70213.80,-88535.81,-1066.75,6.76,5685.57,1
701,70215.70,70213.80,-89904.73,-1066.75,6.80,5692.59,1
702,70215.70,70213.80,-89810.63,-1066.75,6.79,5699.58,1
703,70215.70,70213.80,-89759.39,-1066.75,6.80,5706.56,1
704,70215.70,70213.80,-89469.59,-1066.75,6.80,5713.56,1
705,70215.70,70213.80,-89519.82,-1066.75,6.81,5720.57,1
706,70215.70,70214.00,-89189.98,-1066.75,6.75,5727.52,1
707,70215.70,70215.70,-88817.35,-1066.75,6.77,5734.49,1
708,70215.70,70215.70,-89511.62,-1066.75,6.74,5741.48,1
709,70215.70,70215.70,-89189.02,-1066.75,6.76,5748.44,1
710,70215.70,70215.70,-89968.90,-1066.75,6.75,5755.40,1
711,70215.70,70215.70,-88611.77,-1066.75,6.84,5762.48,1
712,70215.70,70215.70,-89145.91,-1066.75,6.74,5769.42,1
713,70215.70,70215.70,-89706.52,-1066.75,6.74,5776.37,1
714,70215.70,70215.70,-89387.23,-1066.75,6.76,5783.33,1
715,70215.70,70215.70,-89221.76,-1066.75,6.76,5790.29,1
716,70215.70,70215.70,-89183.25,-1066.75,6.75,5797.25,1
717,70215.70,70215.70,-89817.29,-1066.75,6.84,5804.32,1
718,70215.70,70215.70,-89043.84,-1066.75,6.76,5811.27,1
719,70215.70,70215.70,-89446.80,-1066.75,6.76,5818.22,1
720,70215.70,70215.70,-89824.73,-1066.75,6.83,5825.25,1
721,70215.70,70215.70,-89409.12,-1066.75,6.87,5832.32,1
722,70215.70,70215.70,-89138.86,-1066.75,6.77,5839.28,1
723,70215.70,70215.70,-88349.49,-1066.75,6.80,5846.29,1
724,70215.70,70215.70,-89196.57,-1066.75,6.75,5853.25,1
725,70215.70,70215.70,-88233.77,-1066.75,6.75,5860.20,1
726,70215.70,70215.70,-88567.67,-1066.75,6.80,5867.20,1
727,70215.70,70215.70,-88535.81,-1066.75,6.75,5874.18,1
728,70215.70,70215.70,-89187.90,-1066.75,6.72,5881.13,1
729,70215.70,70215.70,-89332.16,-1066.75,6.89,5888.23,1
730,70215.70,70215.70,-89429.73,-1066.75,6.75,5895.20,1
731,70215.70,70215.70,-88906.10,-1066.75,6.84,5902.23,1
732,70215.70,70215.70,-89297.96,-1066.75,6.81,5909.25,1
733,70215.70,70215.70,-89357.30,-1066.75,6.77,5916.22,1
734,70215.70,70215.70,-89240.02,-1066.75,6.76,5923.20,1
735,70215.70,70215.70,-88684.28,-1066.75,6.78,5930.17,1
736,70215.70,70215.70,-88294.55,-1066.75,6.77,5937.20,1
737,70215.70,70215.70,-89898.27,-1066.75,6.87,5944.27,1
738,70215.70,70215.70,-89991.68,-1066.75,6.80,5951.26,1
739,70215.70,70215.70,-89355.95,-1066.75,6.76,5958.24,1
740,70215.70,70215.70,-88309.24,-1066.75,6.76,5965.20,1
741,70215.70,70215.70,-89778.64,-1066.75,6.75,5972.15,1
742,70215.70,70215.70,-88930.21,-1066.75,6.77,5979.13,1
743,70215.70,70215.70,-89607.09,-1066.75,6.75,5986.09,1
744,70215.70,70215.70,-89014.83,-1066.75,6.93,5993.22,1
745,70215.70,70215.70,-88208.52,-1066.75,6.78,6000.20,1
746,70215.70,70215.70,-88656.16,-1066.75,6.73,6007.13,1
747,70215.70,70215.70,-89026.66,-1066.75,6.74,6014.06,1
748,70215.70,70215.70,-88881.94,-1066.75,6.84,6021.10,1
749,70215.70,70215.70,-89219.81,-1066.75,6.84,6028.15,1
750,70215.70,70215.70,-89478.10,-1066.75,6.92,6035.28,1
751,70215.70,70215.70,-89976.64,-1066.75,6.77,6042.28,1
752,70215.70,70215.70,-89134.92,-1066.73,6.88,6049.35,1
753,70215.70,70215.70,-88514.20,-1066.73,6.73,6056.29,1
754,70215.70,70215.70,-89909.95,-1066.73,6.76,6063.25,1
755,70215.70,70215.70,-88781.84,-1066.73,6.76,6070.20,1
756,70215.70,70215.70,-89647.29,-1066.73,6.77,6077.17,1
757,70215.70,70215.70,-89726.09,-1066.73,6.78,6084.14,1
758,70215.70,70215.70,-88797.36,-1066.73,6.77,6091.12,1
759,70215.70,70215.70,-89398.08,-1066.73,6.91,6098.28,1
760,70215.70,70215.70,-89370.49,-1066.73,6.79,6105.30,1
761,70215.70,70215.70,-88566.01,-1066.73,6.85,6112.35,1
762,70215.70,70215.70,-89718.17,-1066.73,6.79,6119.35,1
763,70215.70,70215.70,-89477.77,-1066.73,6.79,6126.36,1
764,70215.70,70215.70,-89430.61,-1066.73,6.79,6133.35,1
765,70215.70,70215.70,-89363.43,-1066.73,6.77,6140.36,1
766,70215.70,70215.70,-89631.12,-1066.73,6.81,6147.36,1
767,70215.70,70215.70,-89949.30,-1066.73,6.81,6154.40,1
768,70215.70,70215.70,-89716.57,-1066.73,6.84,6161.44,1
769,70215.70,70215.70,-89823.43,-1066.73,6.79,6168.43,1
770,70215.70,70215.70,-89313.53,-1066.73,6.79,6175.42,1
771,70215.70,70215.70,-89142.59,-1066.73,6.78,6182.42,1
772,70215.70,70215.70,-88641.49,-1066.73,6.79,6189.41,1
773,70215.70,70215.70,-88733.84,-1066.73,6.79,6196.39,1
774,70215.70,70215.70,-88827.05,-1066.73,6.75,6203.34,1
775,70215.70,70215.70,-89524.01,-1066.73,6.91,6210.45,1
776,70215.70,70215.70,-89362.84,-1066.73,6.92,6217.59,1
777,70215.70,70215.70,-89361.84,-1066.73,6.78,6224.57,1
778,70215.70,70215.70,-89768.87,-1066.73,7.07,6231.84,1
779,70215.70,70215.70,-87932.41,-1066.73,6.76,6238.80,1
780,70215.70,70215.70,-88200.20,-1066.73,6.80,6245.82,1
781,70215.70,70215.70,-89852.49,-1066.73,6.78,6252.79,1
782,70215.70,70215.70,-88706.08,-1066.73,6.91,6259.90,1
783,70215.70,70215.70,-88398.43,-1066.73,6.78,6266.88,1
784,70215.70,70215.70,-89822.30,-1066.73,6.76,6273.85,1
785,70215.70,70215.70,-89656.13,-1066.73,6.80,6280.84,1
786,70215.70,70215.70,-88389.41,-1066.73,6.79,6287.83,1
787,70215.70,70215.70,-89448.38,-1066.73,6.80,6294.82,1
788,70215.70,70215.70,-89364.23,-1066.73,6.79,6301.81,1
789,70215.70,70215.70,-89912.95,-1066.73,6.97,6308.99,1
790,70215.70,70215.70,-89747.27,-1066.73,6.87,6316.06,1
791,70215.70,70215.70,-89244.17,-1066.73,6.81,6323.07,1
792,70215.70,70215.70,-89428.08,-1066.73,6.79,6330.08,1
793,70215.70,70215.70,-89054.32,-1066.73,6.78,6337.07,1
794,70215.70,70215.70,-89300.09,-1066.73,6.80,6344.09,1
795,70215.70,70215.70,-88923.14,-1066.73,6.75,6351.04,1
796,70215.70,70215.70,-89434.87,-1066.73,6.78,6358.01,1
797,70215.70,70215.70,-89163.42,-1066.73,6.79,6364.99,1
798,70215.70,70215.70,-89454.84,-1066.73,6.77,6371.96,1
799,70215.70,70215.70,-88915.18,-1066.73,6.78,6378.94,1
800,70215.70,70215.70,-88594.10,-1066.73,6.81,6385.94,1
801,70215.70,70215.70,-87679.54,-1066.73,6.78,6392.93,1
802,70215.70,70215.70,-88242.05,-1066.73,6.96,6400.10,1
803,70215.70,70215.70,-89921.98,-1066.73,6.79,6407.08,1
804,70215.70,70215.70,-88972.52,-1066.73,6.78,6414.11,1
805,70215.70,70215.70,-89366.60,-1066.73,6.79,6421.16,1
806,70215.70,70215.70,-88804.38,-1066.73,6.78,6428.17,1
807,70215.70,70215.70,-89277.12,-1066.73,6.85,6435.26,1
808,70215.70,70215.70,-89531.45,-1066.73,6.78,6442.24,1
809,70215.70,70215.70,-89706.85,-1066.73,6.77,6449.20,1
810,70215.70,70215.70,-88875.68,-1066.73,6.81,6456.21,1
811,70215.70,70215.70,-89680.72,-1066.73,6.79,6463.21,1
812,70215.70,70215.70,-89374.69,-1066.73,6.88,6470.29,1
813,70215.70,70215.70,-89212.52,-1066.73,6.87,6477.36,1
814,70215.70,70215.70,-88722.49,-1066.73,6.97,6484.52,1
815,70215.70,70215.70,-88982.46,-1066.73,6.80,6491.52,1
816,70215.70,70215.70,-89704.77,-1066.73,6.97,6498.69,1
817,70215.70,70215.70,-88448.90,-1066.73,6.78,6505.67,1
818,70215.70,70215.70,-88549.32,-1066.73,6.79,6512.66,1
819,70215.70,70215.70,-89739.04,-1066.73,6.80,6519.66,1
820,70215.70,70215.70,-89173.18,-1066.73,6.81,6526.67,1
821,70215.70,70215.70,-89467.11,-1066.73,6.79,6533.67,1
822,70215.70,70215.70,-88952.11,-1066.73,6.82,6540.70,1
823,70215.70,70215.70,-88929.95,-1066.73,6.84,6547.81,1
824,70215.70,70215.70,-88876.75,-1066.73,6.79,6554.85,1
825,70215.70,70215.70,-89370.31,-1066.73,6.81,6561.88,1
826,70215.70,70215.70,-89838.26,-1066.73,6.82,6568.89,1
827,70215.70,70215.70,-89902.09,-1066.73,6.81,6575.91,1
828,70215.70,70215.70,-89327.06,-1066.73,6.86,6582.97,1
829,70215.70,70215.70,-89604.84,-1066.73,6.97,6590.15,1
830,70215.70,70215.70,-88832.07,-1066.73,6.91,6597.28,1
831,70215.70,70215.70,-88800.45,-1066.73,6.87,6604.36,1
832,70215.70,70215.70,-89279.73,-1066.73,6.85,6611.44,1
833,70215.70,70215.70,-89731.54,-1066.73,6.92,6618.55,1
834,70215.70,70215.70,-89503.29,-1066.73,6.81,6625.56,1
835,70215.70,70215.70,-89054.18,-1066.73,6.84,6632.62,1
836,70215.70,70215.70,-89156.94,-1066.73,6.82,6639.64,1
837,70215.70,70215.70,-89000.83,-1066.73,6.85,6646.70,1
838,70215.70,70215.70,-88117.75,-1066.73,6.86,6653.76,1
839,70215.70,70215.70,-88699.44,-1066.73,6.83,6660.79,1
840,70215.70,70215.70,-89841.28,-1066.73,6.82,6667.80,1
841,70215.70,70215.70,-88609.66,-1066.73,6.84,6674.85,1
842,70215.70,70215.70,-89773.05,-1066.73,6.82,6681.85,1
843,70215.70,70215.70,-88739.20,-1066.73,6.90,6688.98,1
844,70215.70,70215.70,-89349.12,-1066.73,6.86,6696.05,1
845,70215.70,70215.70,-89312.61,-1066.73,6.86,6703.18,1
846,70215.70,70215.70,-88170.60,-1066.73,6.81,6710.21,1
847,70215.70,70215.70,-89260.08,-1066.73,6.87,6717.28,1
848,70215.70,70215.70,-88610.70,-1066.73,6.85,6724.33,1
849,70215.70,70215.70,-89932.70,-1066.73,6.82,6731.34,1
850,70215.70,70215.70,-89757.32,-1066.73,6.84,6738.37,1
851,70215.70,70215.70,-88565.92,-1066.73,6.90,6745.47,1
852,70215.70,70215.70,-88986.23,-1066.73,6.82,6752.49,1
853,70215.70,70215.70,-88927.59,-1066.73,6.88,6759.57,1
854,70215.70,70215.70,-89919.78,-1066.73,6.87,6766.64,1
855,70215.70,70215.70,-89920.93,-1066.73,6.83,6773.67,1
856,70215.70,70215.70,-89164.53,-1066.73,6.87,6780.75,1
857,70215.70,70215.70,-89948.67,-1066.73,6.82,6787.77,1
858,70215.70,70215.70,-89001.98,-1066.73,6.83,6794.80,1
859,70215.70,70215.70,-88871.23,-1066.73,6.87,6801.88,1
860,70215.70,70215.70,-88971.04,-1066.73,6.82,6808.89,1
861,70215.70,70215.70,-89888.88,-1066.73,6.82,6815.90,1
862,70215.70,70215.70,-89766.55,-1066.73,6.86,6822.96,1
863,70215.70,70215.70,-89165.38,-1066.73,6.84,6830.00,1
864,70215.70,70215.70,-88747.59,-1066.73,6.83,6837.03,1
865,70215.70,70215.70,-89727.15,-1066.73,7.02,6844.28,1
866,70215.70,70215.70,-89091.00,-1066.73,6.83,6851.36,1
867,70215.70,70215.70,-89880.55,-1066.73,6.89,6858.44,1
868,70215.70,70215.70,-89563.97,-1066.73,7.02,6865.65,1
869,70215.70,70215.70,-89287.44,-1066.73,6.85,6872.71,1
870,70215.70,70215.70,-89400.50,-1066.73,6.83,6879.73,1
871,70215.70,70215.70,-88722.24,-1066.73,6.84,6886.77,1
872,70215.70,70215.70,-89114.30,-1066.73,6.83,6893.80,1
873,70215.70,70215.70,-89198.83,-1066.73,6.95,6900.96,1
874,70215.70,70215.70,-88986.22,-1066.73,6.82,6907.98,1
875,70215.70,70215.70,-89177.55,-1066.73,6.84,6915.02,1
876,70215.70,70215.70,-89200.11,-1066.73,6.95,6922.16,1
877,70215.70,70215.70,-89853.51,-1066.73,6.84,6929.20,1
878,70215.70,70215.70,-89180.96,-1066.73,6.85,6936.26,1
879,70215.70,70215.70,-88508.62,-1066.73,6.88,6943.36,1
880,70215.70,70215.70,-89425.27,-1066.73,6.89,6950.48,1
881,70215.70,70215.70,-89757.83,-1066.73,6.85,6957.54,1
882,70215.70,70215.70,-88884.46,-1066.73,6.90,6964.68,1
883,70215.70,70215.70,-88304.33,-1066.73,6.86,6971.75,1
884,70215.70,70215.70,-89492.67,-1066.73,6.92,6978.86,1
885,70215.70,70215.70,-88127.69,-1066.73,6.85,6985.95,1
886,70215.70,70215.70,-89591.70,-1066.73,6.81,6992.96,1
887,70215.70,70215.70,-88179.23,-1066.73,6.83,6999.98,1
888,70215.70,70215.70,-88738.55,-1066.73,6.85,7007.04,1
889,70215.70,70215.70,-89114.53,-1066.73,6.83,7014.06,1
890,70215.70,70215.70,-89550.53,-1066.73,6.87,7021.13,1
891,70215.70,70215.70,-89381.27,-1066.73,6.83,7028.16,1
892,70215.70,70215.70,-89593.70,-1066.73,6.83,7035.21,1
893,70215.70,70215.70,-88910.88,-1066.73,6.80,7042.22,1
894,70215.70,70215.70,-89098.08,-1066.73,6.86,7049.29,1
895,70215.70,70215.70,-89597.21,-1066.73,6.82,7056.31,1
896,70215.70,70215.70,-89537.54,-1066.73,6.85,7063.36,1
897,70215.70,70215.70,-88952.62,-1066.73,6.82,7070.37,1
898,70215.70,70215.70,-89167.84,-1066.73,6.79,7077.36,1
899,70215.70,70215.70,-89204.88,-1066.73,6.81,7084.36,1
900,70215.70,70215.70,-88524.95,-1066.73,6.91,7091.47,1
901,70215.70,70215.70,-89703.43,-1066.73,6.84,7098.49,1
902,70215.70,70215.70,-89185.25,-1066.73,6.80,7105.49,1
903,70215.70,70215.70,-89519.62,-1066.73,7.00,7112.71,1
904,70215.70,70215.70,-89870.35,-1066.73,6.81,7119.76,1
905,70215.70,70215.70,-88586.45,-1066.73,6.79,7126.75,1
906,70215.70,70215.70,-89497.16,-1066.73,6.84,7133.79,1
907,70215.70,70215.70,-89089.55,-1066.73,6.82,7140.82,1
908,70215.70,70215.70,-89346.66,-1066.73,6.94,7147.95,1
909,70215.70,70215.70,-88943.23,-1066.73,6.86,7155.01,1
910,70215.70,70215.70,-89827.69,-1066.73,6.88,7162.08,1
911,70215.70,70215.70,-89848.25,-1066.73,6.81,7169.14,1
912,70215.70,70215.70,-89071.52,-1066.73,6.82,7176.16,1
913,70215.70,70215.70,-88671.52,-1066.73,6.88,7183.25,1
914,70215.70,70215.70,-89756.02,-1066.73,6.82,7190.26,1
915,70215.70,70215.70,-89030.73,-1066.73,6.86,7197.35,1
916,70215.70,70215.70,-89973.27,-1066.73,6.99,7204.54,1
917,70215.70,70215.70,-89640.42,-1066.73,6.79,7211.53,1
918,70215.70,70215.70,-89225.84,-1066.73,6.78,7218.51,1
919,70215.70,70215.70,-89962.60,-1066.73,6.79,7225.53,1
920,70215.70,70215.70,-89551.88,-1066.73,6.77,7232.49,1
921,70215.70,70215.70,-89203.26,-1066.73,6.89,7239.59,1
922,70215.70,70215.70,-89152.52,-1066.73,6.81,7246.59,1
923,70215.70,70215.70,-88262.37,-1066.73,6.77,7253.57,1
924,70215.70,70215.70,-89942.09,-1066.73,6.84,7260.62,1
925,70215.70,70215.70,-89832.62,-1066.73,6.80,7267.64,1
926,70215.70,70215.70,-89188.19,-1066.73,6.78,7274.64,1
927,70215.70,70215.70,-89670.35,-1066.73,6.77,7281.61,1
928,70215.70,70215.70,-87469.27,-1066.73,6.76,7288.60,1
929,70215.70,70215.70,-89756.46,-1066.73,6.80,7295.60,1
930,70215.70,70215.70,-89274.99,-1066.73,6.76,7302.56,1
931,70215.70,70215.70,-89629.56,-1066.73,6.80,7309.56,1
932,70215.70,70215.70,-89106.27,-1066.73,6.79,7316.54,1
933,70215.70,70215.70,-89117.18,-1066.73,6.81,7323.54,1
934,70215.70,70215.70,-89830.66,-1066.73,6.85,7330.60,1
935,70215.70,70215.70,-88890.15,-1066.73,6.82,7337.65,1
936,70215.70,70215.70,-89225.72,-1066.73,6.75,7344.60,1
937,70215.70,70215.70,-89218.90,-1066.73,6.80,7351.62,1
938,70215.70,70215.70,-88551.16,-1066.73,6.80,7358.62,1
939,70215.70,70215.70,-87832.43,-1066.73,6.82,7365.63,1
940,70215.70,70215.70,-89823.91,-1066.73,6.81,7372.64,1
941,70215.70,70215.70,-88539.30,-1066.73,6.96,7379.79,1
942,70215.70,70215.70,-89626.49,-1066.73,6.79,7386.78,1
943,70215.70,70215.70,-89280.79,-1066.73,6.76,7393.73,1
944,70215.70,70215.70,-89001.84,-1066.73,6.80,7400.73,1
945,70215.70,70215.70,-89826.37,-1066.73,6.78,7407.69,1
946,70215.70,70215.70,-88811.45,-1066.73,6.80,7414.69,1
947,70215.70,70215.70,-89594.07,-1066.73,6.79,7421.69,1
948,70215.70,70215.70,-89349.44,-1066.73,6.75,7428.64,1
949,70215.70,70215.70,-89001.25,-1066.73,6.76,7435.59,1
950,70215.70,70215.70,-88381.62,-1066.73,6.91,7442.72,1
951,70215.70,70215.70,-89914.25,-1066.73,6.76,7449.68,1
952,70215.70,70215.70,-89039.81,-1066.73,6.79,7456.70,1
953,70215.70,70215.70,-88560.72,-1066.73,6.95,7463.85,1
954,70215.70,70215.70,-89649.02,-1066.73,6.77,7470.83,1
955,70215.70,70215.70,-89194.95,-1066.73,6.74,7477.77,1
956,70215.70,70215.70,-88380.16,-1066.73,6.94,7484.90,1
957,70215.70,70215.70,-88701.77,-1066.73,6.92,7492.02,1
958,70215.70,70215.70,-88992.16,-1066.73,6.81,7499.03,1
959,70215.70,70215.70,-89606.55,-1066.73,6.90,7506.12,1
960,70215.70,70215.70,-88793.62,-1066.73,6.91,7513.24,1
961,70215.70,70215.70,-88816.90,-1066.73,6.87,7520.37,1
962,70215.70,70215.70,-89863.04,-1066.73,6.78,7527.40,1
963,70215.70,70215.70,-88792.32,-1066.73,7.03,7534.62,1
964,70215.70,70215.70,-89641.16,-1066.73,6.78,7541.63,1
965,70215.70,70215.70,-89259.87,-1066.73,6.79,7548.61,1
966,70215.70,70215.70,-89716.09,-1066.73,6.78,7555.59,1
967,70215.70,70215.70,-89790.59,-1066.73,6.78,7562.56,1
968,70215.70,70215.70,-88508.50,-1066.73,6.79,7569.65,1
969,70215.70,70215.70,-89600.43,-1066.73,6.81,7576.67,1
970,70215.70,70215.70,-89907.24,-1066.73,6.77,7583.63,1
971,70215.70,70215.70,-89811.70,-1066.73,6.77,7590.62,1
972,70215.70,70215.70,-88966.48,-1066.73,6.80,7597.63,1
973,70215.70,70215.70,-89163.97,-1066.73,6.76,7604.60,1
974,70215.70,70215.70,-88184.38,-1066.73,6.77,7611.60,1
975,70215.70,70215.70,-89425.12,-1066.73,6.78,7618.59,1
976,70215.70,70215.70,-89487.73,-1066.73,6.76,7625.54,1
977,70215.70,70215.70,-88103.18,-1066.73,6.77,7632.54,1
978,70215.70,70215.70,-89257.63,-1066.73,6.78,7639.51,1
979,70215.70,70215.70,-89183.02,-1066.73,6.84,7646.55,1
980,70215.70,70215.70,-88994.16,-1066.73,6.75,7653.53,1
981,70215.70,70215.70,-89582.88,-1066.73,6.75,7660.50,1
982,70215.70,70215.70,-89547.41,-1066.73,6.77,7667.50,1
983,70215.70,70215.70,-89430.80,-1066.73,6.81,7674.51,1
984,70215.70,70215.70,-87834.22,-1066.73,6.81,7681.52,1
985,70215.70,70215.70,-88409.28,-1066.73,6.77,7688.48,1
986,70215.70,70215.70,-89570.38,-1066.73,6.73,7695.41,1
987,70215.70,70215.70,-88552.62,-1066.73,6.74,7702.34,1
988,70215.70,70215.70,-88557.18,-1066.73,6.76,7709.30,1
989,70215.70,70215.70,-89491.74,-1066.73,6.75,7716.25,1
990,70215.70,70215.70,-89448.36,-1066.73,6.95,7723.41,1
991,70215.70,70215.70,-88910.75,-1066.73,6.75,7730.38,1
992,70215.70,70215.70,-88734.88,-1066.73,6.82,7737.41,1
993,70215.70,70215.70,-89441.16,-1066.73,6.79,7744.39,1
994,70215.70,70215.70,-89642.93,-1066.73,6.75,7751.34,1
995,70215.70,70215.70,-89000.92,-1066.73,6.72,7758.27,1
996,70215.70,70215.70,-88283.50,-1066.73,6.80,7765.26,1
997,70215.70,70215.70,-89278.70,-1066.73,6.76,7772.22,1
998,70215.70,70215.70,-88891.05,-1066.73,6.73,7779.14,1
999,70215.70,70215.70,-88592.66,-1066.73,6.82,7786.16,1
